Ajuste Fecha;Dia Semana;Sabor 1;Sabor 2;Sabor 3;Sabor 4;Sabor 5;Sabor 6;Sabor 7;Sabor 8;Sabor 9;Sabor 10;Sabor 11;Sabor 12;Sabor 13;Sabor 14;Sabor 15;Sabor 16;Sabor 17;Sabor 18;Sabor 19;Sabor 20;Sabor 21;Sabor 22;Sabor 23;Sabor 24;Sabor 25;Sabor 26;Sabor 27;Sabor 28;Sabor 29;Sabor 30;Sabor 31;Sabor 32;Sabor 33;Sabor 34;Sabor 35;Sabor 36;Sabor 37;Sabor 38;Sabor 39;Sabor 40;Sabor 41;Sabor 42;Sabor 43;Sabor 44;Sabor 45;Sabor 46;Sabor 47;Sabor 48;Sabor 49;Sabor 50;Sabor 51;Sabor 52;Sabor 53;Sabor 54;Sabor 55;Sabor 56;Sabor 57;Sabor 58;Sabor 59;Sabor 60;Sabor 61;Sabor 62;Sabor 63;Sabor 64;Sabor 65;Sabor 66;Sabor 67;Sabor 68;Sabor 69;Sabor 70;Sabor 71;Sabor 72;Sabor 73;Sabor 74;Sabor 75;Sabor 76;Sabor 77;Sabor 78;Sabor 79;;Total Cantidad
27/1/24 0:00;Lunes;-22,4;-16,46;-15,09;;;;-10,09;-10,31;-18,84;-11,43;-22,39;;-17,93;-12,43;;-11,17;-11,46;-17,62;-11,71;-39,86;-16,41;-16,21;-17,32;-16,11;-29,02;;-39,62;-20,27;-24,62;;;-19,35;-26,06;-8,75;-19,22;-24,54;;;-18,22;-21,29;-28,6;-32,81;;-19,77;-11,9;-6,46;-11,43;-4;-4;-4;-14,65;;;;;;;;;;;-11;;;-12;;;;;-2,03;-3,09;-2,01;-30,79;-18,72;;-4;-4;-18,11;-10,05;;-819,62
28/1/24 0:00;Martes;-21,55;-5,89;-26,5;;;;-5,03;-15,29;-29,3;-48,58;-36,2;;-28,51;-30,83;;-17,7;-5,46;-16,93;-48,38;-68,2;-11,05;-45,33;-33,61;-5,98;-17,63;;-76,53;-24,99;-36,86;;-27;-18,54;-5,27;-7,78;-44,05;-18,36;;;-18,19;-28,26;-11,71;-19,76;;-26,43;-5,17;-13,45;-36,91;;-4;-4;-16,16;-11,49;;;;;;;;;-36;-17,22;;-18;;-12;;-12;;-10,13;-5,18;-6,05;-42,29;-42,62;;;-2;-25,57;-11,3;;-1.213,22
29/1/24 0:00;Miércoles;-5,24;;-6,99;;;;-10,08;-10,16;;;-10,66;;-4,99;-6,37;;-5,9;;-5,86;;-17,36;-4,96;;-5,04;-6,08;-39,84;;-13,24;-13,97;-12,55;;;-25,4;-5,44;;-12,77;-24,96;;;-11,65;-4,96;-12,16;;;-12,46;;-21,02;-6,49;-4;;-4;;;;;;;;;;;;;;;;;;;-12;;-1,03;;-18,53;-25,43;;;;-12,99;-5,25;;-399,83
30/1/24 0:00;Jueves;-29,22;-6,73;-13,26;;;;-5,03;-10,31;-12,47;-29,46;-16,86;;-23,58;-12,19;;-6,32;-12,48;;-24,83;-23,36;-5,76;-28,8;;-10,94;-11,69;;-44,51;-6,66;-18,83;;;-12,49;-10,42;-5,77;-25,6;-12,44;;;-5,72;-11,2;-17,46;-12,98;;-6,02;-6,3;;-11,66;-4;-4;-4;-10,33;-11,97;;;;;;;;;;-16,68;;-9;;-12;;-12;-24;-2,01;;-3,02;-13,17;-5,97;;-1;;-6,07;-3,08;;-633,65
31/1/24 0:00;Viernes;-5,21;-5,23;-19,25;;;;;;-5,76;-17,72;-5,18;;-5,35;-5,9;;-12,11;-5,46;-17,61;-12,86;-22,93;-11,66;-16,43;-20,49;-11,66;-17,47;;-19,89;-20,75;-25;;;-18,51;-16,39;-3,86;-12,34;;;;-10,34;-9,46;-12,25;-6,18;;-13,12;;-7,7;-17,26;;;;-6,93;-5,82;;;;;;;;;;-11,73;;;;;;;;-1,03;-1,04;;-24,62;-19,22;;-1;-1;-6,64;-5,42;;-495,78
1/2/24 0:00;Sábado;-22,58;-10,96;-33,2;;;;-25,24;-20,35;-18,4;-31,36;-5,47;;-28,75;-5,88;;-12;-5,7;;-17,57;-22,88;;-39,13;-11,57;-11,91;-23;;-43,22;-13,73;-30,97;;;-11,59;-10,96;-5,12;-26,27;-19,44;;;-24,05;-28,89;-11,85;-6,62;;-24,88;-11,5;-6,7;-6,62;-8;-4;-12;;;;;;;;;;;;-10,83;;-18;-36;-36;;-24;-24;-2,02;-2,05;-1,01;-30,67;-18,29;;-2;;-19,09;-16,47;;-892,79
2/2/24 0:00;Domingo;-18,12;-6,75;-6,54;;;;-5,03;-5,09;-24,16;-17,49;-34,16;;-16,86;-23,28;;-17,4;;-10,91;-11,41;-39,21;-5,98;-22,61;-5,3;;-22,94;;-31,04;-27;-29,94;;;-19,98;-10,68;;-38,01;-26,71;;;-10,9;-15,53;-29,5;-13,15;;-12,81;-22,72;-5,51;-42,5;-8;;-8;-15,48;-17,82;;;;;;;;;-36;-11,9;;-18;;;;;;-3,07;;-1;-26,2;-24,26;;-1;-2;-25,75;-12,66;;-840,36
3/2/24 0:00;Lunes;-10,76;;-46,83;;;;-15,2;-15,32;-22,84;-30,43;-29,16;;-20,55;-29,54;;-23,58;-11,84;-30,58;-17,84;-51,85;-22,9;-49,9;-5,79;-11,08;-36,99;;-88,18;-39,71;-44,02;;;-42,64;-27,77;-9,3;-26,18;-18,54;;;-12,62;-5,49;-17,02;-24,6;;-17,93;-16,57;-19,89;-17,71;-4;-8;;-21,63;-17,98;;;;-20;;;;;-18;-11,3;;;-12;-12;;;;;-1,04;-5,04;-25,61;-25,6;;-3;-2;-6,08;-5,88;;-1.110,31
4/2/24 0:00;Martes;-26,14;-10,73;-39,01;;-27;;-20,16;-15,32;-7,22;-42,95;-21,18;;-38,59;;;-12,95;-10,85;-12,01;-24,13;-34,07;;-21,11;-18,57;-21,25;-37,22;;-46,47;-13,86;-42,48;;-27;-18,61;-27,12;-5,19;-46,5;-55,36;;-27;-39,2;-31,76;-34,58;-5,86;;-19,3;-18,01;-20,6;-19,31;;;-32;-21,36;-11,74;;;;-20;;;;;-18;-22,03;-40;-18;-12;-24;;-12;-24;-4,11;-4,12;-10,15;-37,58;-12,68;;-4;-1;-20,23;-11,54;;-1.299,21
5/2/24 0:00;Miércoles;-5,19;;-6,29;;;;-15,17;-5,09;-12,8;-6,42;-27,06;;-10,49;;;-11,23;;-10,39;;-24,14;;-11,52;-10,29;-5,9;-5,7;;-11,67;-7,08;-6,18;;;-6,69;-11,02;;-13,36;-6,18;;;-16,55;;-4,98;-11,42;;-19,03;;;-18,91;;;-8;;;;;;;;;;;-36;-5,37;;;;;;-12;-12;;;;-19,3;-12,67;;;-3;-12,3;;;-421,39
6/2/24 0:00;Jueves;-11,56;;-20,3;;;;-10,12;-5,09;-4,99;-18,09;;;-10,27;-18,06;;-6,09;;-6,06;-19,08;-23,35;-17,26;-32,14;-17,13;-5,73;-23;;-39,67;-6,79;-25,46;;;-12,41;-16,4;;-39,3;-6,97;;;-17,76;-10,14;;-24,39;;-12,71;-5,37;-6,8;-11,43;;;-12;-11,88;-12,6;;;;;;;;;;-11,75;;;;-36;;;;-2,02;-5,18;;-5,81;-25,96;;-1;;-12,86;-5,25;;-626,23
7/2/24 0:00;Viernes;-21,04;-10,5;-20,58;;;;;;-12,23;-17,6;-5,26;-27;-27,23;-12,22;;-12,8;-5,92;-5,31;;-21,81;-5,51;-28,03;;-5,69;-23,92;;-29,05;-27,04;-12,48;;;-4,95;;;-19,04;-6,06;;;-11,49;-19,99;-30,19;-18,99;;-18,69;-5,26;-6,98;-12,81;-4;;;-10,4;-5,9;;;;-20;;;;;-36;-5,77;;-18;;;;;-12;-1,03;-2,05;;-22,62;-24,7;;-2;-3;-13,08;-15,57;;-681,79
8/2/24 0:00;Sábado;;-5,7;-18,45;;;;-25,31;-10,18;-5,23;-24,02;-17,26;;-16,52;-12,42;;-10,85;-16,56;-6,02;-12,95;-34,18;-6,35;-16,16;-19,05;-5,49;-6,02;;-24,64;-14,59;-51,19;;;-25,79;-23,58;;-17,87;-20,4;;-27;-5,69;-15,09;-17,59;-11,77;;-18,13;-5,41;-13,58;-11,94;-20;-12;-12;;-11,75;;;;-60;;;;;;-22,67;-140;-27;-24;-12;;-24;-36;;-3,09;-1,01;-18,17;-19,41;;-2;-8;-12,98;-10,41;;-1.049,47
9/2/24 0:00;Domingo;-5,52;-5,09;-19,26;;-54;;-10,08;-5,09;-7,03;-6,1;-18,2;;;-5,89;;-5,86;-5,41;;-6,01;-21,75;;-11,28;-5,62;-11,85;-5,89;;-12,83;-7,28;-12,52;;-27;-12,81;-5,73;;-11,58;-6,76;;-27;;-15,34;-11,97;;;-5,89;-6,05;;-13,12;-12;-8;-4;-5,72;-6,56;;;;-20;;;;;;-5,46;;;-24;-24;;-12;-24;-2,03;;;-19,25;-12;;-3;-1;-6,9;;;-575,73
10/2/24 0:00;Lunes;-42,89;;-30,28;;;;-10,14;-10,19;-17,42;-41,64;-5,7;;-37,58;-12,18;;-29,47;;-22,35;-24,07;-43,18;-22,54;-46,14;-16,48;-5,63;-50,95;;-70,46;-21,1;-35,63;;;-30,84;-17;-10,08;-38,44;-40,72;;;-22,8;-9,64;-22,75;-19,21;;-28,47;-10,34;-13,25;-22,58;-4;;-12;-26,16;-18,48;;;;;;;;;-18;-11,38;;;;-12;;-12;;-1,02;-5,12;-6,1;-33,38;-38,26;;-5;-4;-26,04;-4,99;;-1.120,07
11/2/24 0:00;Martes;-29,12;;-43,61;;;;-20,22;-10,16;-23,32;-36,3;-28,2;;-30,69;-17,25;;-15,72;;-25,24;-35,93;-53,86;;-41,21;-16,94;-29;-25,09;;-61,79;-34,65;-29,81;;;-23,94;-33,18;-4,27;-32,68;-34,03;;;-34,11;-39,82;-21,59;-5,74;;-34,76;-10,49;-4,97;-11,21;-8;;-4;-11,1;-18,29;;;;-20;;;;;-54;-10,24;-60;-9;;-12;;;-12;-5,09;-3,07;-3,06;-47,58;-18,75;;-7;-11;-24,93;-21,78;;-1.259,79
12/2/24 0:00;Miércoles;-19,75;;;;-27;;-10,14;;-6,91;-11,83;-40,09;;-10,04;;;-5,82;-5,3;-11,66;-6,01;-21,3;-5,42;-34,61;-10,51;;-23,47;;-28,83;-20,86;-28,22;;;-11,66;-22,97;-10,7;-13,49;-7,23;;;-11,8;-9,81;-11,12;-18,05;;;-5,89;-26,17;-43,35;-8;;-12;-4,54;-5,62;;;;;;;;;;-11,42;-20;-9;-12;-12;;;-12;-1,01;-1,02;-4,05;-38,9;-45,05;;;;-26,54;-5,54;;-748,7
13/2/24 0:00;Jueves;-16,82;-10,59;-25,92;;;;-15,15;-15,24;-12,06;-6,61;-17,04;;-15,68;-5,82;;-10,5;-5,53;-5,4;-5,8;-35,47;;-23,02;-11,63;-6,03;-22,15;;-41,01;-20,92;-23,37;;;-32,7;-11,16;-4,73;-27,06;-6,67;;;-5,85;-18,3;-17,62;-6,29;;-17,79;-12,44;;-12,84;-12;-8;-8;;;;;;-20;;;;;-108;-11,83;;;;-12;;-12;-24;-2,03;-3,09;-1,02;-24,41;-25,25;;-2;-2;-19,08;-5,33;;-825,25
14/2/24 0:00;Viernes;-12,09;-5;-12,34;;;;-5,07;-5,09;-13,26;-24,57;-5,26;;-11,04;-11,59;;-5,66;;;-5,2;-17,77;-18,48;-17,79;;;-5,81;;-12;-13,81;-5,06;;;;-5,72;;-17,92;;;;-27,92;-4,41;;-18,23;;-22,25;-12,11;;;-16;-8;-4;-15,73;-6,36;;;;;;;;;-72;-10,87;;-36;;;;;;;-1,02;;-12,62;-5,96;;;-1;-12,49;-4,63;;-522,13
15/2/24 0:00;Sábado;-5,13;;-5,48;;;;-25,26;-15,24;;-24,74;-12,17;;-5,14;-12,07;;-15,74;-11,74;;-11,65;-17,76;-6;-11,59;-5,66;-5,95;-16,85;;-24,53;-21,49;-23,7;;-27;-16,08;-5,42;-5,3;-12,75;-13,68;;;-11,68;-12,98;;-12,99;;-5,39;;-6,09;;-8;-8;-4;-5,42;-12,49;;;;-20;;;;;-180;;;-9;;-12;;-12;;-2,04;-1,03;-4,06;-6,09;-18,89;;-5;-2;;-5,19;;-722,46
16/2/24 0:00;Domingo;-5,41;-5,24;-18,4;;;;-10,1;-5,1;-18,99;-10,36;-23,41;;-4,75;;;-17,15;-10,66;-16,76;-11,66;-29,64;-5,82;-17,96;-11,64;-11,17;-29,75;;-36,43;;-16,51;;;-17,96;-22,22;;-24,8;-14,04;;;-5,07;-20,5;-10,8;-6,11;;-11,67;-12,49;-5,58;-28,57;-8;-12;-4;-8,91;-5,73;;;;-20;;;;;-36;-5,92;-20;;-24;-12;;-12;;;;;-25,35;-6,55;;-1;-1;-13,49;-9,91;;-722,58
17/2/24 0:00;Lunes;-17,2;;-17,86;;;;;-10,15;-22,81;-11,92;-17,2;;-37,46;-11,8;;-15,09;;-12,9;-23,95;-29,4;-12,02;-34,34;-15,91;;-10,34;;-53,71;-25,74;-31,87;;;-17,87;-16,93;;-18,36;-32,97;;;-16,94;-16,53;-10,4;-18,22;;-17,5;-5,51;-13,75;-29,65;-4;;-8;-15,57;-12,45;;;;;;;;;-54;-23,15;;;;-36;;;-12;-2,03;-2,01;-6,16;-18,25;-19,85;;-3;;-13,04;;;-855,81
18/2/24 0:00;Martes;-26,17;-14,23;-32,98;;;;-15,15;;-6,01;-31,23;-29,8;;-28,11;-11,7;;-21,4;-5,25;-10,43;-23,06;-46,77;-11,44;-30,36;-20,36;-25,28;-54,17;;-67,32;-26,79;-35,1;;-27;-25,61;-27,72;-10,38;-38,89;-27,21;;;-16,28;-21,23;-16,68;-6,11;;-18,22;-12,18;;-24,76;-12;-4;-20;-4,28;-6,7;;;;-20;;;;;;-11,44;;-9;-24;-24;;;-12;-1,01;-1,04;-2,04;-47,35;-24,92;;-3;-5;-20,22;-22,6;;-1.119,98
19/2/24 0:00;Miércoles;-17,15;-6,01;-23,54;;;;-15,17;-5,07;-4,64;-18,48;-23,15;;-15,86;;;-21,78;;-5,59;-17,21;-18,15;;-16,36;-10,42;-5,29;-17,06;;-16,84;-13,7;-24,06;;;-18,65;-10,77;;-18,6;-13,95;;;-29,79;-5,57;-10,44;;;-18,88;-6,06;;-18,05;-4;;;-5,81;-12,69;;;;-20;;;;;-36;-6;-20;;;;;-24;-12;-1,01;-2,14;-3,07;-23,94;-32,29;;;-2;-19,09;-4,99;;-675,32
20/2/24 0:00;Jueves;-18,93;-5,03;-25,91;;;;-10,09;-10,17;-23,86;-23,06;-17,49;;-5,92;-17,82;;-17,97;;-5,25;-11,78;-17,4;-5,52;-26,83;-5,01;;-6,45;;-52,84;-5,74;-12,71;;;-13,59;-17,26;;-17,74;-14,15;;;-12,05;-22,09;-28,65;-11,83;;-12,07;-11,09;-6,48;-6,18;;-8;-4;-12,09;-5,64;;;;-20;;;;;;-11,74;;-9;;-12;;;-12;;;;-5,9;-30,56;;;;-6,2;;;-636,09
21/2/24 0:00;Viernes;-15,76;-5,23;-10,86;;-27;;;;-20,18;-11,82;-21,6;-27;-23,68;;;;;-17,59;-28,32;;-5,17;-22,25;-14,7;;-30,11;;-60,04;-27,53;-36,88;;-27;-11,91;-15,81;;-19,73;-20,71;;;-17,69;;-10,96;-18,76;;-24,92;-11,86;-6,26;-31,05;-4;;-8;-12,1;-6,03;;;;-20;;;;;-18;-11,43;;;;-24;;-12;-24;-6,13;-1,02;;-30,6;-26,75;;;-3;-13,79;-10,14;;-853,37
22/2/24 0:00;Sábado;-10,32;-5,85;-6,08;;;;-30,38;-20,39;-11,85;-6,25;-17,33;-27;-27,95;-5,78;;-16,76;-5,48;-11,33;-11,39;-5,85;-11,67;-10,85;-4,98;-10,15;-15,76;;-12,04;;-12,39;;-27;-11,75;-16,1;;-18,31;-13,95;;;-11,71;-19,08;-11,2;-12,54;;-5,69;-5,89;-12,57;-6;-20;-16;-20;;-22,32;;;;-60;;;;;;-11,74;-40;;;-48;;-48;-36;-1;;-2,03;-17,47;-12,99;;-2;-2;-6,78;-5,99;;-841,94
23/2/24 0:00;Domingo;-14,97;-5,52;-17,77;;;;-20,24;-5,11;-12,11;-22,67;;;-18,19;-11,65;;-5,22;;-16,08;-11,76;-21,56;-11,4;-10,98;-4,94;;-21,89;;-35,29;-19,71;-16,65;;;-11,05;-14,29;-4,68;-18,53;;;;-6,12;-11,34;-11,38;-18,55;;-5,63;-6,39;;-24,77;-4;;-4;;-5,56;;;;;;;;;-108;;;;;;;;-12;-1,03;-1,02;-2,02;-23,45;-12,68;;-3;-4;;;;-617,2
24/2/24 0:00;Lunes;-16,43;-5,29;-18,06;;;;-10,11;-10,2;-11,91;-28,74;-28,67;;-24,74;-6,07;;-15,15;-11,83;-4,84;-18,12;-43,41;-11,65;-28,37;-21,66;;-11,7;;-47,77;-19;-25,77;;;-17,05;-12,15;;-17,72;-34,99;;;-11,91;-27,52;-5,4;;;-22,31;-10,91;-6,52;-19,28;-8;-8;-16;-21,31;-6,36;;;;;;;;;;-11,87;-20;;;-24;;-12;-12;;-1,02;-3,02;-36,14;-33,91;;-4;-2;-34,77;-5,15;;-864,8
25/2/24 0:00;Martes;-11,55;;-22,39;;;;-10,11;-10,19;-30,22;-48,06;-11,33;;-6,1;-35,29;;-11,53;-5,12;-11,27;-12,65;-47,99;-5,74;-22,1;-10,43;-5,61;-17,02;;-36,3;-6,06;-19,09;;;-17,89;;;-32,4;;;;-24,07;-10,39;-5,39;-12,18;;;-11,13;-12,57;;-8;;-16;-6,12;-5,91;;;;;;;;;-162;-5,93;-40;;;-12;;-24;-12;-1,02;-6,19;-3,05;-18,06;-12,73;;-4;-5;-5,86;-5,38;;-875,42
26/2/24 0:00;Miércoles;-16,1;;-17,89;;;;-5,05;;;-17,4;-17,35;;-6,31;;;-5,32;-3,94;-6,55;-17,7;-16,67;;-17,45;;-11,07;-11,16;;-24,47;-11,84;-18,81;;;-11,74;-16,94;-4,71;-7,36;-6,92;;;;-5,79;-5,29;;;-12,26;;-12,52;-5,48;-8;-4;-4;-6,23;;;;;-20;;;;;;-5,8;;-9;-12;;;;;;;-1,01;-6,41;;;-1;-1;-7,04;-4,72;;-404,3
27/2/24 0:00;Jueves;-6,17;-10,49;-12,29;;;;-10,1;-5,11;-11,7;-5,44;-5,64;-27;-6,43;-6,16;;-6,26;-5,52;-6,08;;-16,14;;-11,02;;;-6,16;;-18,22;-19,53;-11,46;;;;-6,22;-4,49;-19,25;-7,6;;;-5,87;-6,26;-5,3;-5,99;;;-11,27;;-5,33;;;;-6,88;-5,68;;;;-20;;;;;;-11,29;-20;;;-12;;;-12;;;;-24,47;;;-1;-1;-6,74;-5,12;;-410,68
28/2/24 0:00;Viernes;-5,12;-4,98;-13,22;;;;-15,15;;-6,18;-11,03;-5,66;;-5,59;-11,74;;-5,53;-5,15;;-5,49;-21,82;-11,29;-17,86;-20,62;;-5,93;;-12,02;-12,36;-23,76;;;-18,99;;;-6,54;-14,26;;;;;-13,74;-6,27;;-6,55;;-6,72;-11,23;-4;;-8;-4,52;;;;;;;;;;-108;-11,4;;;;;;;;;-1,01;;-11,85;-12,91;;-1;-1;;-5,55;;-474,04
29/2/24 0:00;Sábado;-5,56;-5,44;-18,08;;;;-30,32;-25,43;;-30,38;-16,15;-27;-32,36;-17,18;;-15,54;;-6,2;-11,97;-17,23;-5,97;-16,72;;-11,62;-21,58;;-30,2;-25,68;-18,22;;;-10,98;;;-19,21;-7,76;;-27;-6,15;-10,63;-10,84;-12,14;;-5,9;-17,64;-6,09;-31,17;-12;-8;-4;;-17,06;;;;-20;;;;;-18;-5,85;;;-12;-24;;-12;-36;-2,01;-1,01;-2,05;-24,29;-33,22;;-4;-1;-12,67;-5,39;;-808,89
1/3/24 0:00;Domingo;-5,66;;-17,75;;;;-5,06;-10,2;-12,71;-11,86;-17,81;;-18,89;-5,83;;-10,14;;-16,15;-6,25;-22,18;;-30,63;-10,65;-6,16;-17,68;;-42,2;-5,62;-12,01;;;-12,14;-17,64;;-24,04;-14,18;;;-12,03;-5,02;-10,49;-6,75;;-5,92;-12,35;;-6,27;;-4;-4;-6,11;-4,73;;;;;;;;;-54;-6;;-9;-12;;;-12;-12;-1,04;-4,09;-1,02;-12,07;-19,52;;-1;-2;-6,63;-4,99;;-588,47
2/3/24 0:00;Lunes;-15,84;-6;-23,05;;;;-10,1;;-17,73;-28,25;-5,98;;-18,7;-4,93;;-26,82;-5,79;-17,71;-31,19;-39,14;-5,76;-39,53;-10,59;-5,34;-30,21;;-46,76;-32,13;-42,86;;;-30,74;-21,37;;-31,85;-27,48;;;-23,97;-29,6;-16,73;-12;;-24,45;-5,78;;-5,79;-4;;-4;-14,96;-10,3;;;;;;;;;;-17,8;;;;-12;;-12;;-1,02;-3,1;;-36,15;-32,67;;-5;-2;-26,84;-15,64;;-891,65
3/3/24 0:00;Martes;-34,38;;-23,68;;;;-15,15;-10,16;-24,73;-22,35;-34,72;;-11,81;-11,03;;;-38,38;-11,52;-18,47;-35,54;-17,59;-28,15;-20,39;-6,49;-23,97;;-70,28;-27,12;-43,24;;-27;-25,37;-11,56;-5,04;-32,42;-13,83;;-27;-18,96;-5,13;-27,7;-11,76;;-19,05;-40,17;-40,1;-18,96;-8;;-24;-5,18;-5,46;;;;-60;;;;;-108;-5,54;;-36;;-36;;-12;-24;-8,11;-6,19;-5,08;-40,97;-13,73;;-7;-9;-19,87;;;-1.287,33
4/3/24 0:00;Miércoles;-5,75;;-11,82;;;;-5,05;-15,3;;-11,38;-5,67;;-11,27;-4,94;;;-4,95;-5,98;;-16,51;-10,63;-5,81;-4,71;;-12,92;;-17,83;-6,39;-6,13;;;-6,59;-5,22;;-19,65;;;;-17,44;-4,96;;-6,36;;;;;;-4;-4;-4;-5,51;;;;;-20;;;;;-90;-11,62;;-9;;-24;;-24;;;;-1,01;;-13,09;;-1;;-6,95;-16,62;;-458,06
5/3/24 0:00;Jueves;-17,28;-5,34;-6;;;;-10,11;-5,1;-5,68;-6,81;-9,9;;-5,62;;;-10,63;;-5,53;-6,42;-6,39;;-10,75;-10,28;-11,79;-18,01;;-6,36;-12,77;-5,29;;;;-5,17;-4,34;-13,05;;;;-6,25;;-5,59;-6,23;;;;;-7,49;-4;-4;;-6,39;-5,95;;;;;;;;;-18;-11,59;;;;-24;;-24;-12;-2,08;;;-11,4;;;-1;;-6,59;;;-355,18
6/3/24 0:00;Viernes;-16,63;-5,82;-5,6;;;;-10,1;-10,23;-18,46;-40,39;-12,21;;-19,42;-11,5;;-5,37;;-11,82;-11,57;-21,73;;-23,48;-4,94;-5,01;-17,58;;-23,38;-6,5;-24,99;;;-19,52;-11,24;-5,29;-19,42;-20,68;;;-5,78;-17,29;-11,42;-6,43;;-12,76;-5,45;;-19,53;;;-12;-6,08;-4,46;;;;;;;;;;-12,84;;;-12;;;;;-1,02;;;-16,21;-25,84;;;-2;;;;-553,99
7/3/24 0:00;Sábado;;;-10,88;;;;-20,01;-15,37;-6,04;-11,62;-10,75;;-17,29;-16,76;;-16,82;;-5,61;-13,2;-29,29;;-11,7;-10,21;-11,64;-11,41;;-11,86;-6,6;-6,5;;-27;-20,57;-9,75;-4,37;-19,82;-21,47;;;-11,36;;-11,01;;;-17,93;-6,94;-7,25;-6,05;-12;-8;-12;-9,88;-5,22;;;;-40;;;;;-54;;;;-12;-24;;;-24;-3,03;-2,04;-1,04;-24,14;-6,51;;;-2;-6,34;-11,7;;-664,98
8/3/24 0:00;Domingo;-16,16;;-18,13;;;;-5,05;-5,13;-11,71;-21,85;-23,74;;-23,08;-17,9;;-16,16;-3,48;-5,56;-17,78;-26,04;-5,58;-22,74;-11,15;;-12,02;;-40,21;-6,15;-36,8;;;-34,14;-10,69;;-12,12;-6,79;;;-5,6;-23,33;-5,43;-5,8;;-9,35;-5,42;;-29,15;-4;;-8;-6,24;-4,77;;;;;;;;;-36;-5,51;-20;-9;;-12;;;-12;;;;-22,49;-19,84;;-2;-1;-13,23;-11,26;;-681,58
9/3/24 0:00;Lunes;-12,04;-5,36;-18,07;;;;-10,01;-5,09;-6,31;-24,63;-34,46;;-17,85;-16,93;;-10,44;-17,81;-10,99;-24,54;-55,6;-5,63;-41,15;-11,55;-12,42;-32,72;;-40,07;-33,11;-36,67;;;-6,91;-16,7;-4,37;-31,78;-21,21;;;-23,89;-26,97;-17,29;-12,52;;-22,88;-11,13;-13,5;-16,81;-4;-4;-12;-21,99;-16,14;;;;-20;;;;;-72;-6,02;;-9;-24;-12;;;-48;;-2,04;-2,03;-21,66;-25,81;;-2;-6;-19,82;-5,43;;-1.043,35
10/3/24 0:00;Martes;-41,27;-10,71;-40,1;;;;-5,05;;-18,72;-34,24;-23,57;-27;-34,67;-6,38;;-29,86;;-17,07;-12,33;-30,96;-23,13;-35,03;-18,16;-10,32;-17,41;;-72,61;-25,51;-32,38;;;-19,28;-20,65;-10,96;-32,92;-13,86;;;-17,72;-12,27;-22,66;-32,19;;-17,53;-17,03;;-23,81;-12;-8;-12;-6,1;-5,88;;;;-40;;;;;-18;-29,4;-20;-18;;-12;;;;-1,01;-2,05;-1,01;-57,2;-25,82;;-2;-3;-12,99;-20,74;;-1.114,56
11/3/24 0:00;Miércoles;;;-6,08;;;;-10,02;-10,24;-5,94;;;;;;;-6,06;;-11,66;-5,78;-6,59;;;-5,06;-5,25;;;-16,55;;-6,4;;;-6,6;;;;;;;;-6,04;;;;;-6,37;;-6,22;-4;-8;-4;;-4,79;;;;-20;;;;;-36;-5,57;;-9;;-12;;-12;-12;;-1,03;;-5,69;;;-2;-2;;;;-258,94
12/3/24 0:00;Jueves;-5,92;;-11,99;;;;-5,05;;-5,65;-12,03;-5,64;;-10,96;-6,22;;-11,14;-5,14;;-6,26;-22,54;-5,58;-18,6;-5,41;-4,64;-14,28;;-11,12;-6;-19,43;;;-12,78;-5,97;-6,93;-18,89;-13,55;;;-6,25;;-5,51;;;-5,66;;-20,59;-5,13;-4;;-4;;-10,08;;;;;;;;;;-11,84;;;;;;-24;;;;-1,01;-5,58;-13,5;;-1;-2;-12,94;;;-384,81
13/3/24 0:00;Viernes;-6,22;-11,45;-11,65;;;;-20,11;-20,49;;-5,81;-11,2;;-19,91;-5,63;;-11,03;;-5,93;;-12,32;;-5,89;;-5,49;-5,31;;-11,15;-19,55;-6,77;;-27;-13,54;-14,55;;-6,46;-14,36;;;-6,24;-12,12;;-5,7;;;;;;-4;-4;-4;-6,29;;;;;-20;;;;;-54;-6,05;;-9;;;;;;;;;-11,58;-18,15;;-2;;-6,59;;;-441,54
14/3/24 0:00;Sábado;-6,34;;-5,51;;;;-20,21;-10,22;-6,07;-18,08;-17,74;-27;-6,29;;;-5,96;-4,99;;-5,92;-17,5;;-5,85;-10,6;;-34,15;;-23,11;;-20,01;;;-11,74;-10,26;-6,55;-5,87;-7,31;;;-5,74;-6,78;-21,83;;;-10,93;-10,98;-7,45;-21,02;-4;;-8;-11,98;;;;;;;;;;-18;-12,48;-20;;-24;-12;;-12;;-5,01;;-3,04;-5,17;-19,27;;-2;-1;-19,74;-15,92;;-565,62
15/3/24 0:00;Domingo;-5,84;;-11,74;;;-23,81;;-5,13;-13,16;-19,22;-11,36;;-17,57;-11,88;;-11,09;-11,61;;-6,03;-5,72;-6;-17,66;-16,48;;-18,41;;-40,56;-6,8;-23,06;;;-12,97;-5,2;;-6,56;-27,58;;;-11,72;-12,73;-11,7;-18,53;;-5,95;;;-6,01;-12;-8;-12;-13,01;-9,29;;;;;;;;;-18;-12,08;;;;-36;;;;-1,02;-2,05;;-22,88;-13,29;;-1;-2;;-5,9;;-570,6
